Product_ID,Product_Name,Product_Price,Category,Brand,Origin,Brand_Origin
115787338,[Chỉ giao HCM] - Dừa Xiêm Xanh Bến Tre Gọt Trọc size Trung - được bán bởi TikiNGON - Giao nhanh 3H,17000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
117444458,[Chỉ giao HCM] - Bơ booth (1kg) - được bán bởi TikiNGON - Giao nhanh 3h,48000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
104109525,Cam sành (1kg),19000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
101365050,[Chỉ Giao HCM] - TÁO TÚI NAM PHI (3KG/TÚI),179000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Nam Phi,-1
91664265,[Chỉ Giao HCM] - Dưa hấu Long An Trái - 2.5KG,47000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
91660995,[Chỉ Giao HCM] - Cam sành Tiền Giang - 1KG,20000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
109484042,[Chỉ Giao HCM] Túi 5Kg - Cam Kiến Vàng Vĩnh Long - Loại Vắt Nước (7-8 quả/kg) - Foodmap,199000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,Foodmap,Việt Nam,-1
91664391,[Chỉ Giao HCM] - Ổi Nữ Hoàng - 1KG,30000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
91664264,[Chỉ Giao HCM] - Dưa lưới nhà kính Trái - 1.3KG,65000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
91664353,[Chỉ Giao HCM] - Ổi Lê - 1KG,20000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
85091077,[Chỉ Giao HCM] - Chuối Laba Đà Lạt - 1kg,26000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
104351568,THƠM / DỨA - 1 TRÁI ( 500G~600G),14900,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
100424496,[Chỉ Giao HCM] - Sầu Riêng Ri 6 Nguyên Múi 500gr,159000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
109067466,[Chỉ Giao HCM] Túi 1Kg - Cam Kiến Vàng Vĩnh Long - Loại Vắt Nước (7-8 quả/Kg) - Foodmap,38000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,Foodmap,Việt Nam,-1
91664274,[Chỉ Giao HCM] - Bưởi da xanh 1 Trái - 1.5KG,64000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
116835552,[Chỉ giao HCM] - Bưởi Da Xanh Bến Tre loại 1 tiêu chuẩn xuất khẩu - được bán bởi TikiNGON - Giao nhanh 3H,85000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
106306922,Thanh long ruột đỏ (1kg),25000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
91662693,[Chỉ Giao HCM] - Nhãn Thái cành - 1kG,45000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
91248068,[Chỉ Giao HN] - Nho Xanh Mỹ,280000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Việt Nam,Úc
91664258,[Chỉ Giao HCM] - Chanh không hạt - 500Gr,10000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
123587486,[Chỉ giao HCM] - Chuối Laba Organic (1kg) - được bán bởi TikiNGON - Giao nhanh 3H,34000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
91664419,[Chỉ Giao HCM] - Táo Koru - 1KG,65000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Mỹ,Mỹ
91664373,[Chỉ Giao HCM] - Thơm nguyên trái - 1KG,23000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
91664370,[Chỉ Giao HCM] - Quýt Úc Murcott - 500Gr,60000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Úc,Úc
91664359,[Chỉ Giao HCM] - Dưa hấu Long An 1 Trái - 3.5KG,65000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
123587476,[Chỉ giao HCM] - Dứa (Thơm) Siêu Ngọt Giống Mỹ (1.4kg) - được bán bởi TikiNGON - Giao nhanh 3H,39000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
117392785,Táo Fuji Nam Phi mini,89000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Nam Phi,-1
117786513,Chuối Laba - 1kg,19000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
93755720,[Chỉ Giao HCM] - Dâu Mỹ Montery - Hộp 500GR,144000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Mỹ,Việt Nam
109491069,"Cam sành mọng nước, mỏng vỏ, vị ngọt  - combo 3kg",125000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
91664279,[Chỉ Giao HCM] - Dưa hấu không hạt Trái - 3.5KG,80000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
91664356,[Chỉ Giao HCM] - Cam vàng Navel - 1KG,79000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Ai Cập,Ai Cập
123587383,[Chỉ giao HCM] - Hồng giòn Đà Lạt (1kg) - được bán bởi TikiNGON ,39000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
91661001,[Chỉ Giao HCM] - Đu đủ vàng Trái - 2KG,60000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
115263754,"Táo Envy Size 90 - 1kg 5 trái. Ngon, giòn, ngọt",149000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,ENVY,New Zealand,New Zealand
118510370,[FARMVILL] [Chỉ Giao HCM] Combo 5kg Cam Sành - Cam Sành Bi,135000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
91664406,[Chỉ Giao HCM] - Lê Hàn Quốc - 400Gr,40000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Hàn Quốc,Hàn Quốc
91247876,[Chỉ Giao HCM] - Táo Rockit Ống,135000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Việt Nam,Mỹ
112998633,[Chỉ giao HN] Chanh tươi - 1kg,14000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
98961959,[Chỉ Giao HCM] - Kiwi vàng -  Hộp 4 trái,110000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,New Zealand,New Zealand
91660990,[Chỉ Giao HCM] - Chanh dây - 1KG,30000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
91664348,Táo envy - 1kg,145000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Mỹ,Mỹ
123587332,[Chỉ giao HCM] - Cà chua Socola (500 gram) - được bán bởi TikiNGON - Giao nhanh 3H,32000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
82661761,[Chỉ Giao HCM] - Combo 10 trái dừa xiêm gọt trọc (size trung),189000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
91663490,Nho xanh nhập khẩu - 500gr,140000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Úc,Úc
118499038,[FARMVILL] [Chỉ Giao HCM] Combo 10 Trái Dừa Xiêm Thượng Hạng Ngọt Nước - Đặc Sản Bến Tre - L,110000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
113964673,"[Chỉ Giao HCM] Táo Túi Fuji Nam Phi 2,8-3kg",179000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Nam Phi,Nam Phi
91247828,[Chỉ Giao HN] - Quýt 2PH,150000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Việt Nam,Việt Nam
115264368,Quýt Úc mọng nước ngon ngọt,189000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,2ph,Úc,-1
94690012,[Chỉ Giao HCM] - KIWI NEW ZEALAND ( 1KG),209000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,New Zealand,-1
108276742,[Chỉ giao HN] - Mận An Phước - quả Roi - 1 kg,75000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
125818914,[Chỉ Giao HCM] Chuối Laba Lâm Đồng Trợ Giá Tận Vườn (2Kg),29000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
91664266,[Chỉ Giao HCM] - Chuối Cau Nải - 1KG,28000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
112998634,[Chỉ giao HN] Táo Đường - 1kg,22000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
125788928,[Chỉ Giao HCM] Bơ Booth Lâm Đồng Trợ Giá Tận Vườn (1Kg),25000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
91660986,[Chỉ Giao HCM] - Dừa xiêm trái - 1 Trái,15000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
108945769,[Chỉ Giao HCM] Táo Queen New Zealand - 1Kg,79000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,New Zealand,-1
126102762,[Chỉ giao HCM] - Cam sành VietGAP Loại 1 - được bán bởi TikiNGON - Giao nhanh 3H,135000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
104900675,[Chỉ giao HN] - Kiwi vàng New Zealand - 1KG,143000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,New Zealand,-1
91247762,[Chỉ Giao HN] - Nho Đen Mooi,189000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Úc,Nam Phi
112998643,[Chỉ giao HN] Bưởi Năm Roi - 1kg,35000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
91664349,[Chỉ Giao HCM] - Thanh long đỏ Trái - 600Gr,20000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
108276807,[Chỉ giao HN] - Cam sành - 1 kg,70000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
85366521,[Chỉ Giao HCM] - Combo 10 trái dừa xiêm gọt trọc mini,115000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
117788319,Bưởi da xanh - 1kg ,74500,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
114202669,[Chỉ Giao HCM] Táo Gala New Zealand - 1kg,135000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,New Zealand,New Zealand
91664276,[Chỉ Giao HCM] - Quýt đường Lai Vung - 1KG,45000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
117824753,[ Chỉ Giao HCM] Chuối Sứ Đà Lạt - 1kg,22000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
102118857,[Chỉ Giao HN] - Chuối tiêu hồng Viba - 1 Kg,27000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
98961936,[Chỉ Giao HCM] - Kiwi vàng - 1KG,185000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,New Zealand,New Zealand
118333575,THANH LONG XUẤT KHẨU - 1KG,19500,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
117210860,[Chỉ Giao HCM] TRái Ổi - 1Kg,18000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
115264368,Quýt Úc mọng nước ngon ngọt,189000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,2ph,Úc,-1
94690012,[Chỉ Giao HCM] - KIWI NEW ZEALAND ( 1KG),209000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,New Zealand,-1
108276742,[Chỉ giao HN] - Mận An Phước - quả Roi - 1 kg,75000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
125818914,[Chỉ Giao HCM] Chuối Laba Lâm Đồng Trợ Giá Tận Vườn (2Kg),29000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
91664266,[Chỉ Giao HCM] - Chuối Cau Nải - 1KG,28000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
112998634,[Chỉ giao HN] Táo Đường - 1kg,22000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
125788928,[Chỉ Giao HCM] Bơ Booth Lâm Đồng Trợ Giá Tận Vườn (1Kg),25000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
91660986,[Chỉ Giao HCM] - Dừa xiêm trái - 1 Trái,15000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
108945769,[Chỉ Giao HCM] Táo Queen New Zealand - 1Kg,79000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,New Zealand,-1
126102762,[Chỉ giao HCM] - Cam sành VietGAP Loại 1 - được bán bởi TikiNGON - Giao nhanh 3H,135000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
104900675,[Chỉ giao HN] - Kiwi vàng New Zealand - 1KG,143000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,New Zealand,-1
91247762,[Chỉ Giao HN] - Nho Đen Mooi,189000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Úc,Nam Phi
112998643,[Chỉ giao HN] Bưởi Năm Roi - 1kg,35000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
91664349,[Chỉ Giao HCM] - Thanh long đỏ Trái - 600Gr,20000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
108276807,[Chỉ giao HN] - Cam sành - 1 kg,70000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
85366521,[Chỉ Giao HCM] - Combo 10 trái dừa xiêm gọt trọc mini,115000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
117788319,Bưởi da xanh - 1kg ,74500,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
114202669,[Chỉ Giao HCM] Táo Gala New Zealand - 1kg,135000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,New Zealand,New Zealand
91664276,[Chỉ Giao HCM] - Quýt đường Lai Vung - 1KG,45000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
117824753,[ Chỉ Giao HCM] Chuối Sứ Đà Lạt - 1kg,22000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
102118857,[Chỉ Giao HN] - Chuối tiêu hồng Viba - 1 Kg,27000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
98961936,[Chỉ Giao HCM] - Kiwi vàng - 1KG,185000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,New Zealand,New Zealand
118333575,THANH LONG XUẤT KHẨU - 1KG,19500,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
117210860,[Chỉ Giao HCM] TRái Ổi - 1Kg,18000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
91664372,[Chỉ Giao HCM] - Thanh long trắng - 1KG,25000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
112288591,[Chỉ Giao HCM] Nho Kẹo Candy Snap 500g,139500,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Mỹ,Mỹ
117786549,Ổi nữ hoàng - 1kg,19000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
101638969,[Chỉ Giao HCM] - Táo Dazzle size 100 (1KG),125000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,New Zealand,-1
116932742,"Dưa hấu Sài Gòn - 1 quả 2,9 kg - 3, 2 kg",83000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
116572498,[Chỉ giao HN] Dừa - 1 quả,18000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam / Trung Quốc,-1
98961947,[Chỉ Giao HCM] - Kiwi xanh - 500Gr,65000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Chile,Chile
117819684,[Chỉ Giao Hồ CHí Minh] Bơ Booth Đà Lạt,33500,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
117786675,Xoài tứ quý - 1kg,27000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
108262854,[Chỉ giao HN] - Ổi lê - 1kg,42000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
107691361,[ Chỉ giao HCM] Túi 1Kg Cam Kiến Vàng Vĩnh Long Mọng Nước - Canh Tác An Toàn - Foodmap,65000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,Foodmap,Việt Nam,-1
120803117,[FARMVILL] [Chỉ Giao HCM] - Combo [7KG] 3 Loại Trái Cây Đà Lạt,170000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
54405475,"[Chỉ Giao HCM] - Kiwi Vàng New Zealand (0.5Kg) - Kiwi có độ ngọt thanh khi còn cứng trái, và ngọt đậm hơn khi trái bắt đầu chín.",99500,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,Zespri,-1,New Zealand
103474536,[Chỉ Giao HN] - Dưa hấu không hạt - 3kg,119000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
106868888,LỰU PERU,198000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Peru,-1
106306906,Bưởi da xanh (1kg),39000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
108276780,[Chỉ giao HN] - Dưa lưới ruột cam nhà kính - 1kg,77000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
91664363,[Chỉ Giao HCM] - Xoài cát Hòa Lộc - 1KG,58000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
91664368,[Chỉ Giao HCM] - Táo xanh nhập khẩu - 1KG,95000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Mỹ,Mỹ
117219760,[Chỉ giao HN] - Nho xanh không hạt Mỹ - 1KG,110000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,	OEM,Mỹ,-1
91661967,[Chỉ Giao HCM] - Mít Thái lột sẵn - Hộp 500Gr,50000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
112998592,[Chỉ giao HN] Chuối tiêu - 1 quả,1800,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
94589734,"[Chỉ Giao HCM] - Dưa lưới Đài Loan (~1,7kg/Trái)",179000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Đài Loan,-1
92919095,[Chỉ Giao HCM] - DƯA LƯỚI RUỘT CAM TL3 /TRÁI,90000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
58128846,"[Chỉ Giao HCM] - Táo Envy New Zealand size 100-110 (1Kg) - Phần thịt trắng giòn, ngọt, sẽ giữ được màu trắng tinh khiết đến 10 giờ trước khi chịu đựng quá trình oxy hóa và chuyển sang màu nâu.",139000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,ENVY,New Zealand,-1
120782120,[FARMVILL] [Chỉ Giao HCM] Combo 5kg Ổi - Ổi Nữ Hoàng,140000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
108276756,[Chỉ giao HN] - Thanh Long ruột đỏ - 1 kg,47900,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
121010122,[Chỉ giao HN] Xoài Nha Trang - 1kg,22000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
116390728,[Chỉ Giao HCM] Cam Vàng Ai Cập 1kg ,89000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Ai Cập,-1
117029453,[Chỉ Giao HCM] Kiwi Xanh NZ JUMBO 400g,69000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,New Zealand,New Zealand
103595828,Tắc/ Quất,12000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
102743355,Táo Gala - 1KG,65000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Mỹ,-1
121361241,[Chỉ Giao HCM] Cam Sành Size 4 5 - 1kg,26000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
116391224,[Chỉ Giao HCM] Táo Túi Gala NZ 3kg - Giòn ngọt siêu ngon,249000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,New Zealand,-1
103474502,[Chỉ Giao HN] - Dứa quả xanh - 1quả,20000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
124757954,[ Chỉ Giao HCM] Combo 3 KG Bơ Booth Daklak ,75000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
125789389,[Chỉ Giao HCM] Hồng Giòn Đà Lạt Trợ Giá Tận Vườn (1Kg),39000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
112227934,"[Chỉ Giao HCM] - Nho xanh Autumn Crisp Mỹ (0.5Kg) - Trái cứng, trái tròn to nhỏ xen kẽ, có độ giòn nhẹ, cuống tươi chắc, chùm đẹp",139500,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,Farmers' Market,Mỹ,-1
91664270,[Chỉ Giao HCM] - Lê Hàn Quốc - 600Gr,59000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Hàn Quốc,Hàn Quốc
112998573,[Chỉ giao HN] Dứa - 1 quả,13000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
116330367,[Chỉ Giao HCM] Táo Juliet Hữu Cơ 1kg Siêu Ngon Cho Mẹ Và Bé,89000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,Pháp,-1
109479828,[Chỉ Giao HCM] Túi 4Kg - Cam Kiến Vàng Vĩnh Long Mọng Nước - Canh Tác Thiên Địch An Toàn -  Foodmap,259000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,Foodmap,Việt Nam,-1
126504991,[ Chỉ Giao HCM]  Trái Lựu - 1kg ,35000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
121248068,[CHỈ GIAO HN] Lựu ngọt - 1kg,22000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,"Việt Nam, Trung Quốc, Campuchia,...",-1
93756445,[Chỉ Giao HCM] - Phúc Bồn Tử Đỏ Tươi - Hộp 170GR,60000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
117071852,[Chỉ Giao HCM] Kiwi Vàng NZ 500g,119000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,OEM,New Zealand,-1
123924356,[Chỉ giao HN] - Bưởi Phúc Trạch - được bán bởi TikiNGON - Giao nhanh 3H,48000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
123545281,Bơ Booth Đà Lạt - 1kg - HUTI,23900,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,-1
58128846,"[Chỉ Giao HCM] - Táo Envy New Zealand size 100-110 (1Kg) - Phần thịt trắng giòn, ngọt, sẽ giữ được màu trắng tinh khiết đến 10 giờ trước khi chịu đựng quá trình oxy hóa và chuyển sang màu nâu.",139000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nhập Khẩu,ENVY,New Zealand,-1
120782120,[FARMVILL] [Chỉ Giao HCM] Combo 5kg Ổi - Ổi Nữ Hoàng,140000,Thực Phẩm Tươi Sống/Trái Cây/Trái Cây Nội Địa,OEM,Việt Nam,Việt Nam
